"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.035147750E0,3.660061359E-1,-1.081231713E0,-8.812607080E-2,1.144896814E0
2.045122750E0,3.491941392E-1,-1.172703862E0,-7.318333536E-2,1.225775957E0
2.055097750E0,3.165549636E-1,-1.238122821E0,-5.601393804E-2,1.279176581E0
2.065072750E0,2.670537531E-1,-1.278037906E0,-3.635076061E-2,1.306146995E0
2.075047750E0,2.146773338E-1,-1.289141178E0,-2.133479342E-2,1.307067905E0
2.085022750E0,1.505203843E-1,-1.271230578E0,-5.282061175E-3,1.280121662E0
2.094997750E0,8.464602381E-2,-1.238410354E0,1.528686378E-2,1.241393911E0
2.104973750E0,1.393484604E-2,-1.195794940E0,3.286334872E-2,1.196327596E0
2.114948750E0,-5.252194032E-2,-1.155453801E0,4.631657153E-2,1.157573870E0
2.124923750E0,-1.153176278E-1,-1.125984311E0,5.759089440E-2,1.133338226E0
2.134898750E0,-1.684224010E-1,-1.112069249E0,6.770930439E-2,1.126786879E0
2.144873750E0,-2.116391510E-1,-1.120335579E0,7.286216319E-2,1.142476186E0
2.154848750E0,-2.436660677E-1,-1.148350954E0,7.738661021E-2,1.176465789E0
2.164823750E0,-2.577458620E-1,-1.198300242E0,7.888075709E-2,1.228242067E0
2.174798750E0,-2.634732425E-1,-1.259154201E0,7.193603367E-2,1.288434028E0
2.184773750E0,-2.525756955E-1,-1.330134153E0,6.762143970E-2,1.355589911E0
2.194748750E0,-2.253565788E-1,-1.388947606E0,5.612217635E-2,1.408229647E0
2.204723750E0,-1.804006398E-1,-1.435996890E0,3.694200516E-2,1.447755563E0
2.214698750E0,-1.255280674E-1,-1.462791920E0,1.567613333E-2,1.468251762E0
2.224673750E0,-6.309255213E-2,-1.461059928E0,-4.838318564E-3,1.462429551E0
2.234648750E0,1.120884158E-2,-1.432816505E0,-2.188627794E-2,1.433027489E0
2.244623750E0,8.911359310E-2,-1.378831506E0,-3.314568847E-2,1.382105709E0
2.254598750E0,1.615379900E-1,-1.309907317E0,-3.689941391E-2,1.320345890E0
2.264573750E0,2.323572338E-1,-1.224886656E0,-4.957747459E-2,1.247715965E0
2.274548750E0,2.893499434E-1,-1.139037013E0,-5.367634445E-2,1.176439483E0
2.284523750E0,3.358839452E-1,-1.059682488E0,-6.163321435E-2,1.113347948E0
2.294498750E0,3.663923144E-1,-9.920509458E-1,-6.337811798E-2,1.059445701E0
2.304473750E0,3.773519099E-1,-9.420948029E-1,-5.952610075E-2,1.016602399E0
2.314448750E0,3.702210188E-1,-9.156344533E-1,-5.069585517E-2,9.889490000E-1
2.324424750E0,3.431704044E-1,-8.967525363E-1,-3.539316729E-2,9.608244970E-1
2.334399750E0,3.033739924E-1,-8.904672265E-1,-1.960674673E-2,9.409314987E-1
2.344374750E0,2.467989475E-1,-8.853765726E-1,-9.767194279E-3,9.191826771E-1
2.354349750E0,1.773351878E-1,-8.790214658E-1,2.763245255E-3,8.967352684E-1
2.364324750E0,9.758380800E-2,-8.613722920E-1,1.005849801E-2,8.669405968E-1
2.374299750E0,2.211887948E-2,-8.303126693E-1,1.785410382E-2,8.307990988E-1
2.384274750E0,-5.082793534E-2,-7.734010816E-1,3.003481217E-2,7.756512115E-1
2.394249750E0,-1.169204041E-1,-6.973723173E-1,3.912471235E-2,7.081873149E-1
2.404224750E0,-1.785517484E-1,-6.096084118E-1,4.714211449E-2,6.369658716E-1
2.414199750E0,-2.326014042E-1,-5.080770254E-1,4.682147130E-2,5.607476502E-1
2.424174833E0,-2.715819478E-1,-3.908459544E-1,4.327370226E-2,4.779015880E-1
2.434149833E0,-2.892565429E-1,-2.760107219E-1,3.491430730E-2,4.013356140E-1
2.444124833E0,-3.005041480E-1,-1.679359376E-1,2.280899882E-2,3.450006849E-1
2.454099833E0,-2.936763167E-1,-7.474312931E-2,1.550181862E-2,3.034347059E-1
2.464074833E0,-2.721248865E-1,9.197492152E-3,7.684629411E-3,2.723886952E-1
2.474049833E0,-2.437366545E-1,7.778666914E-2,1.848843880E-3,2.558549215E-1
2.484024833E0,-1.954136491E-1,1.215176359E-1,5.666790530E-4,2.301159516E-1
2.493999833E0,-1.458721906E-1,1.516688913E-1,-5.554064177E-3,2.105065230E-1
2.503974833E0,-8.709723502E-2,1.756247431E-1,-7.942405529E-3,1.961964845E-1
2.513949833E0,-2.910556644E-2,1.927560568E-1,-1.111449674E-2,1.952576848E-1
2.523924833E0,3.397857770E-2,2.114182413E-1,-1.436607912E-2,2.146126760E-1
2.533900833E0,9.310048819E-2,2.391928732E-1,-1.558926888E-2,2.571457890E-1
2.543875833E0,1.417939663E-1,2.844922841E-1,-2.238844708E-2,3.186575452E-1
2.553850833E0,1.853616834E-1,3.427241445E-1,-3.205678612E-2,3.909557908E-1
2.563825833E0,2.198661566E-1,4.187562466E-1,-4.191141948E-2,4.748204797E-1
2.573800833E0,2.405349612E-1,5.064413548E-1,-5.404344946E-2,5.632589172E-1
2.583775833E0,2.460460961E-1,5.983659625E-1,-6.186888367E-2,6.499294310E-1
2.593750833E0,2.389383912E-1,7.031357884E-1,-6.993426383E-2,7.459103787E-1
2.603725833E0,2.250833958E-1,8.045642376E-1,-7.002236694E-2,8.383849232E-1
2.613700833E0,1.987154484E-1,8.968347311E-1,-6.065629423E-2,9.205865252E-1
2.623675833E0,1.544260234E-1,9.741961956E-1,-5.225280300E-2,9.877428712E-1
2.633650833E0,9.760002792E-2,1.031719685E0,-4.607613385E-2,1.037349644E0
2.643625833E0,3.691085801E-2,1.073201537E0,-3.880557790E-2,1.074537028E0
2.653600833E0,-2.375248633E-2,1.095884800E0,-2.752069756E-2,1.096487603E0
2.663575833E0,-9.110424668E-2,1.103774309E0,-1.305752993E-2,1.107604717E0
2.673550833E0,-1.528685540E-1,1.103025198E0,4.398692399E-3,1.113576549E0
2.683525833E0,-2.087409794E-1,1.090293527E0,2.415527776E-2,1.110358612E0
2.693500833E0,-2.554776073E-1,1.082599282E0,3.948096931E-2,1.113035831E0
2.703475833E0,-2.916030586E-1,1.085657835E0,5.147075281E-2,1.125315297E0
2.713450833E0,-3.101378679E-1,1.098937392E0,6.192232668E-2,1.143539795E0
2.723425833E0,-3.172093630E-1,1.125918388E0,7.088962197E-2,1.171895616E0
2.733401833E0,-3.096265495E-1,1.160779238E0,7.857151330E-2,1.203931278E0
2.743376833E0,-2.888534367E-1,1.201449633E0,8.357840776E-2,1.238508328E0
2.753351833E0,-2.475747168E-1,1.254519463E0,8.798088133E-2,1.281738256E0
2.763326833E0,-1.983691752E-1,1.304775834E0,8.346344531E-2,1.322405556E0
2.773301833E0,-1.462495029E-1,1.345189929E0,7.485157996E-2,1.355185456E0
2.783276833E0,-8.823843300E-2,1.373373985E0,6.138301641E-2,1.377573954E0
2.793251833E0,-3.163694590E-2,1.386941433E0,4.927708954E-2,1.388177102E0
2.803226833E0,2.793043107E-2,1.380481720E0,3.467196599E-2,1.381199491E0
2.813201833E0,8.164025843E-2,1.355187893E0,2.096201293E-2,1.357806600E0
2.823176833E0,1.244749725E-1,1.311895251E0,6.033058278E-3,1.317801035E0
2.833151833E0,1.672962010E-1,1.255776286E0,-1.381894387E-2,1.266946354E0
2.843126833E0,1.935882568E-1,1.195736289E0,-3.139530495E-2,1.211712570E0
2.853101833E0,2.055104375E-1,1.132416725E0,-4.690235853E-2,1.151868921E0
2.863076833E0,2.085673213E-1,1.074372649E0,-6.253980100E-2,1.096215373E0
2.873051833E0,1.951058358E-1,1.023326278E0,-7.079054415E-2,1.044161989E0
2.883026833E0,1.757203490E-1,9.850805402E-1,-7.799264044E-2,1.003665364E0
2.893001833E0,1.463709921E-1,9.592286944E-1,-8.298287541E-2,9.738738692E-1
2.902976833E0,1.099368185E-1,9.445471168E-1,-8.042477816E-2,9.543183456E-1
2.912951833E0,6.684713811E-2,9.311631322E-1,-7.497861981E-2,9.365655941E-1
2.922926833E0,2.137579955E-2,9.193522930E-1,-6.317441911E-2,9.217681762E-1
2.932901833E0,-2.677868120E-2,9.070897698E-1,-4.830865562E-2,9.087698688E-1
2.942876833E0,-7.271910459E-2,8.856339455E-1,-2.797589637E-2,8.890546689E-1
2.952852833E0,-1.192554459E-1,8.462484479E-1,-3.015153576E-3,8.546153451E-1
2.962827833E0,-1.550617367E-1,7.959901690E-1,2.109809220E-2,8.112272314E-1
2.972802833E0,-1.872854531E-1,7.325611115E-1,4.489503056E-2,7.574544123E-1
2.982777833E0,-2.167888880E-1,6.503022313E-1,6.651490927E-2,6.887050509E-1
2.992752833E0,-2.296093553E-1,5.660768151E-1,8.649714291E-2,6.169644823E-1
3.002727833E0,-2.299562842E-1,4.749374986E-1,9.878797829E-2,5.368468914E-1
3.012702833E0,-2.248419523E-1,3.779805899E-1,1.060805172E-1,4.524116554E-1
3.022677833E0,-2.129289210E-1,2.898410559E-1,1.079234779E-1,3.754917311E-1
3.032652833E0,-1.841143221E-1,2.091256976E-1,1.010168344E-1,2.963714592E-1
3.042627833E0,-1.546663940E-1,1.414645314E-1,8.792816103E-2,2.272999529E-1
3.052602833E0,-1.129847169E-1,8.299722522E-2,7.075636834E-2,1.570367769E-1
